open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_volume,taker_buy_quote_volume,day_of_week,hour_of_day,ma_14,ema_14,bb_upper,bb_lower,rsi_14,close_lag1,close_lag2,returns_1m
2024-01-04 07:00:00,43155.46,43181.1,43150.1,43181.09,25.76224,2024-01-04 07:00:59.999,1111892.9147116,1009,15.06924,650416.9498889,3,7,43152.654285714285,43158.449725597515,43211.44295207827,43117.00904792173,42.31694482032713,43155.46,43155.99,0.0005938993582734753
2024-01-04 07:01:00,43181.09,43181.1,43156.94,43171.09,24.75468,2024-01-04 07:01:59.999,1068560.1798331,1044,11.407,492353.4559993,3,7,43151.73142857143,43160.13509551785,43211.84691240109,43117.21408759891,44.85258964143236,43181.09,43155.46,-0.00023158285258662037
2024-01-04 07:02:00,43171.09,43171.1,43156.94,43156.94,12.22707,2024-01-04 07:02:59.999,527799.7850433,576,1.0777,46514.5668025,3,7,43150.835,43159.70908278214,43210.249400772685,43116.52259922731,44.98521537601059,43171.09,43181.09,-0.0003277656413120944
2024-01-04 07:03:00,43156.94,43195.34,43156.94,43195.33,18.62989,2024-01-04 07:03:59.999,804270.5731663,650,16.5756,715564.1538542,3,7,43154.180714285714,43164.458538411185,43209.72664937908,43116.78435062092,66.43278136402078,43156.94,43171.09,0.0008895440686944589
2024-01-04 07:04:00,43195.34,43255.13,43195.33,43246.3,51.89321,2024-01-04 07:04:59.999,2243061.2378016,1195,40.16524,1735921.0443757,3,7,43162.15428571428,43175.370733289696,43222.7821556178,43108.205844382195,81.0652863583252,43195.33,43156.94,0.00117998867007163
2024-01-04 07:05:00,43246.3,43250.0,43233.56,43233.56,15.16299,2024-01-04 07:05:59.999,655738.3967991,632,6.09293,263502.1830581,3,7,43169.11214285715,43183.1293021844,43230.12810925808,43104.06289074192,75.50934897606349,43246.3,43195.33,-0.0002945916760510592
2024-01-04 07:06:00,43233.56,43261.64,43211.1,43258.27,21.41662,2024-01-04 07:06:59.999,926006.3490565,1135,14.85793,642468.467805,3,7,43177.552142857145,43193.14806189315,43243.68650787962,43096.17849212039,77.91005291005197,43233.56,43246.3,0.0005715467336022684
2024-01-04 07:07:00,43258.27,43258.27,43025.56,43170.27,193.65322,2024-01-04 07:07:59.999,8354584.592497,6613,85.25532,3676335.2883858,3,7,43179.62142857142,43190.09765364073,43242.70276074528,43095.78823925472,54.852758886393865,43258.27,43233.56,-0.0020342930958635597
2024-01-04 07:08:00,43170.27,43191.1,43146.0,43146.0,45.82793,2024-01-04 07:08:59.999,1978487.6244813,2293,18.1513,783609.6331279,3,7,43179.70571428571,43184.217966488635,43242.25932079589,43093.8826792041,50.184813933091135,43170.27,43258.27,-0.0005621924532784872
2024-01-04 07:09:00,43146.01,43149.99,43110.0,43134.33,21.42896,2024-01-04 07:09:59.999,924242.8366308,848,7.98224,344291.1196609,3,7,43178.450000000004,43177.56623762348,43242.60096944144,43092.125030558556,47.285528997590916,43146.0,43170.27,-0.0002704769851202826
2024-01-04 07:10:00,43134.33,43189.37,43134.33,43165.39,47.13352,2024-01-04 07:10:59.999,2035038.4127337,1764,22.89339,988302.3748586,3,7,43180.08,43175.94273927368,43242.56459830813,43095.23340169187,53.302077907044136,43134.33,43146.0,0.0007200760971597386
2024-01-04 07:11:00,43165.39,43171.1,43154.0,43164.93,18.56809,2024-01-04 07:11:59.999,801438.103251,877,8.21607,354602.554619,3,7,43181.06785714285,43174.47437403719,43242.41732518663,43098.258674813376,52.049071028536204,43165.39,43134.33,-1.0656685830889856e-05
2024-01-04 07:12:00,43164.92,43164.93,43120.63,43120.64,42.64787,2024-01-04 07:12:59.999,1839978.2307346,1341,14.78559,637867.9226103,3,7,43178.54285714286,43167.2964574989,43243.65481741393,43095.07418258606,45.310053864727934,43164.93,43165.39,-0.0010260644462993795
2024-01-04 07:13:00,43120.64,43120.64,43043.3,43111.06,106.67079,2024-01-04 07:13:59.999,4594730.6681419,2282,62.49501,2691682.2598048,3,7,43175.37142857143,43159.798263165714,43245.693862529246,43090.011137470756,44.24751243781062,43120.64,43164.93,-0.00022216738898128696
2024-01-04 07:14:00,43111.05,43111.06,43097.15,43099.92,21.93413,2024-01-04 07:14:59.999,945405.977788,738,12.06542,520019.4195829,3,7,43169.57357142856,43151.81449474362,43248.66118862423,43082.553811375765,39.073311256495195,43111.06,43120.64,-0.00025840236820895424
2024-01-04 07:15:00,43099.93,43115.72,43062.0,43081.1,43.29014,2024-01-04 07:15:59.999,1865366.0555612,1349,20.47031,881916.0115881,3,7,43163.14571428572,43142.38589544447,43253.22134039025,43070.912659609756,38.166995397764666,43099.92,43111.06,-0.00043665974321993595
2024-01-04 07:16:00,43081.09,43081.1,43054.42,43066.37,22.85754,2024-01-04 07:16:59.999,984285.1860989,1042,5.30755,228544.6024756,3,7,43156.67642857144,43132.25044271854,43258.73559286737,43057.778407132624,38.10886747367578,43081.1,43099.92,-0.0003419132751948384
2024-01-04 07:17:00,43066.37,43074.44,43060.0,43064.3,17.48295,2024-01-04 07:17:59.999,752952.2212143,783,2.6033,112122.6379292,3,7,43147.31714285714,43123.190383689405,43262.84066657614,43044.99333342386,30.983135467765692,43066.37,43081.1,-4.806534658019501e-05
2024-01-04 07:18:00,43064.31,43064.31,43021.1,43031.42,18.87391,2024-01-04 07:18:59.999,812433.988585,1385,3.26257,140418.8355064,3,7,43131.96857142857,43110.95433253082,43269.586704167785,43025.79029583222,17.08535016236661,43064.3,43066.37,-0.0007635094498228412
2024-01-04 07:19:00,43031.42,43040.0,42972.46,42974.9,89.63148,2024-01-04 07:19:59.999,3854781.7202437,2809,28.89075,1242361.2606944,3,7,43113.49285714286,43092.81375486004,43282.8434551878,42994.47754481221,15.064829821717538,43031.42,43064.3,-0.001313458863314243
2024-01-04 07:20:00,42974.9,43017.76,42970.39,42983.96,31.6434,2024-01-04 07:20:59.999,1360428.5115904,1479,9.81283,421843.1550864,3,7,43093.89928571428,43078.29992087871,43287.04127159367,42970.566728406324,11.31575236214826,42974.9,43031.42,0.00021082073489409048
2024-01-04 07:21:00,42983.96,43019.99,42974.21,42982.33,32.30446,2024-01-04 07:21:59.999,1388964.7050039,1694,8.54907,367615.0135802,3,7,43080.475,43065.50393142821,43289.08429419527,42949.64770580472,14.960101424415498,42983.96,42974.9,-3.792112220457611e-05
2024-01-04 07:22:00,42982.32,43023.52,42982.32,43021.42,24.12853,2024-01-04 07:22:59.999,1037679.2995383,1036,15.89154,683393.4781962,3,7,43071.576428571425,43059.62607390445,43286.75492607,42938.425073930004,27.989399293284777,42982.33,42983.96,0.0009094434852647826
2024-01-04 07:23:00,43021.42,43073.92,43021.41,43022.06,42.08162,2024-01-04 07:23:59.999,1811391.5863006,3307,11.94748,514312.1324138,3,7,43063.557142857135,43054.617264050525,43277.999927127465,42929.85307287252,29.359855866454097,43021.42,42982.33,1.4876310451938934e-05
2024-01-04 07:24:00,43022.05,43066.01,43022.05,43046.02,23.31323,2024-01-04 07:24:59.999,1003645.2953992,1027,11.36114,489013.2145117,3,7,43055.03071428571,43053.470962177125,43256.140245028866,42931.68475497113,27.466304224712502,43022.06,43021.42,0.0005569235875735323
2024-01-04 07:25:00,43046.01,43048.44,43023.47,43046.0,23.36708,2024-01-04 07:25:59.999,1005714.508698,931,11.61579,499905.6707469,3,7,43046.53571428572,43052.474833886845,43233.95090274319,42935.118097256796,27.512006958362008,43046.02,43022.06,-4.64619028583968e-07
2024-01-04 07:26:00,43046.0,43047.41,43040.0,43040.95,20.81716,2024-01-04 07:26:59.999,896052.2426028,655,7.49814,322742.6094772,3,7,43040.84357142857,43050.9381893686,43199.65862262984,42947.67837737016,32.306052666635594,43046.0,43046.02,-0.00011731635924361328
2024-01-04 07:27:00,43040.95,43055.74,43040.94,43047.93,10.77921,2024-01-04 07:27:59.999,464040.7736618,510,5.35854,230675.7289443,3,7,43036.33428571428,43050.53709745279,43185.41086673252,42949.69213326748,35.81921919223676,43040.95,43046.0,0.00016217114166861002
2024-01-04 07:28:00,43047.93,43066.92,43047.92,43064.25,13.9303,2024-01-04 07:28:59.999,599738.2891998,693,7.8492,337927.0203248,3,7,43033.78642857143,43052.365484459086,43175.38880904257,42951.53919095743,42.16973262501648,43047.93,43040.95,0.00037911230574838584
2024-01-04 07:29:00,43064.25,43067.18,43056.76,43061.96,10.90626,2024-01-04 07:29:59.999,469612.6105133,905,5.04097,217054.1384361,3,7,43032.41928571428,43053.64475319788,43166.6876608988,42953.00333910119,45.46960802878237,43064.25,43047.93,-5.317635858048675e-05
2024-01-04 07:30:00,43061.96,43097.07,43050.26,43072.09,27.94977,2024-01-04 07:30:59.999,1203914.8481344,3459,14.57483,627816.5072129,3,7,43032.82785714285,43056.10411943816,43150.10148286272,42960.25951713728,51.38404955477983,43061.96,43064.25,0.00023524242742323231
2024-01-04 07:31:00,43072.09,43095.45,43072.08,43092.0,13.30949,2024-01-04 07:31:59.999,573476.1157051,814,6.20933,267536.2916324,3,7,43034.80642857143,43060.89023684641,43133.409708467734,42969.658291532265,56.169814682821986,43072.09,43061.96,0.00046224829117891275
2024-01-04 07:32:00,43092.0,43164.72,43092.0,43144.01,45.25826,2024-01-04 07:32:59.999,1952541.1159223,2367,23.11763,997191.7234076,3,7,43042.84857142857,43071.972871933554,43139.26384274083,42966.14115725917,73.10865728008022,43092.0,43072.09,0.0012069525666016379
2024-01-04 07:33:00,43144.0,43174.79,43114.0,43133.14,41.75561,2024-01-04 07:33:59.999,1801804.1107386,1599,22.42022,967479.405053,3,7,43054.15142857143,43080.12848900908,43143.98915797954,42963.62384202046,89.96767023641105,43144.01,43092.0,-0.0002519469098954952
2024-01-04 07:34:00,43133.14,43135.31,43113.43,43114.01,15.13565,2024-01-04 07:34:59.999,652686.1663621,830,5.00118,215648.6394019,3,7,43063.44071428571,43084.64602380787,43146.41416548722,42962.607834512775,81.25751093592358,43133.14,43144.01,-0.00044351048868684906
2024-01-04 07:35:00,43114.02,43140.0,43096.0,43096.0,21.22096,2024-01-04 07:35:59.999,914941.7555887,987,10.82497,466723.4173471,3,7,43071.560000000005,43086.15988730016,43148.301176210516,42962.21082378947,75.32641147898858,43114.01,43133.14,-0.00041772964287023484
2024-01-04 07:36:00,43096.01,43099.68,43081.98,43090.58,12.41428,2024-01-04 07:36:59.999,534973.8757229,802,3.07364,132450.3865625,3,7,43076.5,43086.749235660136,43150.74227760148,42962.19072239851,68.12939079375107,43096.0,43114.01,-0.00012576573231848354
2024-01-04 07:37:00,43090.57,43090.58,43063.88,43085.99,10.92548,2024-01-04 07:37:59.999,470616.6588274,743,6.47887,279076.1942319,3,7,43081.06642857143,43086.648004238785,43152.7011651698,42962.4008348302,66.41840875237483,43090.58,43096.0,-0.00010651980084752655
2024-01-04 07:38:00,43086.0,43099.18,43077.39,43091.9,34.3555,2024-01-04 07:38:59.999,1480301.7788187,1207,15.71147,676888.1809047,3,7,43084.34357142857,43087.348270340284,43156.07205346378,42965.077946536214,62.986865942029276,43085.99,43090.58,0.00013716755725012852
2024-01-04 07:39:00,43091.9,43095.99,43034.61,43038.0,62.90417,2024-01-04 07:39:59.999,2708992.3937524,1271,5.37445,231432.230571,3,7,43083.772142857146,43080.76850096158,43151.13571918693,42976.32428081306,48.26479264272095,43091.9,43085.99,-0.001250815118386539
2024-01-04 07:40:00,43038.0,43040.0,42984.27,42989.94,30.76931,2024-01-04 07:40:59.999,1323379.1785822,1584,7.66617,329689.0254519,3,7,43080.12857142857,43068.65803416671,43150.31955199398,42977.73844800601,40.675611450299364,43038.0,43091.9,-0.0011166875784189845
2024-01-04 07:41:00,42989.95,42989.95,42816.49,42841.24,217.20082,2024-01-04 07:41:59.999,9316163.5530522,7174,93.14621,3994356.7294914,3,7,43065.365,43038.335629611145,43184.570634647964,42929.37836535203,25.112582781457547,42989.94,43038.0,-0.003458948768014225
2024-01-04 07:42:00,42841.23,42930.92,42837.99,42895.97,59.24147,2024-01-04 07:42:59.999,2540573.6757387,2632,30.62223,1313231.9612391,3,7,43053.34500000001,43019.35354566299,43196.66891472003,42904.73508527998,31.45307058149362,42841.24,42989.94,0.0012775073737363307
2024-01-04 07:43:00,42895.97,43028.4,42895.97,43024.28,196.69434,2024-01-04 07:43:59.999,8456001.2036882,4238,84.97922,3652335.3047013,3,7,43050.65357142857,43020.01040624126,43196.69155613575,42904.93444386425,46.74993099641187,42895.97,42841.24,0.002991190081492512
2024-01-04 07:44:00,43024.28,43024.28,42955.45,42989.58,25.62817,2024-01-04 07:44:59.999,1101535.7462436,1586,10.94646,470408.0772642,3,7,43044.76,43015.953018742424,43196.421285728014,42899.56071427199,43.172527927183054,43024.28,42895.97,-0.0008065213409730321
2024-01-04 07:45:00,42989.59,43008.72,42971.47,42977.27,24.19764,2024-01-04 07:45:59.999,1040166.0419686,1339,10.25853,440928.8832515,3,7,43036.564999999995,43010.795282910105,43196.323830714435,42892.78516928558,40.38548562809016,42989.58,43024.28,-0.00028634845932440367
2024-01-04 07:46:00,42977.28,42984.0,42893.07,42897.28,25.04649,2024-01-04 07:46:59.999,1075276.0430416,1721,8.35,358436.3298733,3,7,43018.94142857142,42995.65991185542,43202.840602090604,42871.901397909394,30.249907945503864,42977.27,42989.58,-0.0018612164057884018
2024-01-04 07:47:00,42897.28,42933.52,42880.0,42907.79,24.38302,2024-01-04 07:47:59.999,1046176.5583001,1683,8.73688,374837.1082104,3,7,43002.844999999994,42983.943923608036,43205.53530315092,42855.19269684908,31.95091867301052,42897.28,42977.27,0.0002450038790338116
2024-01-04 07:48:00,42907.79,42913.99,42887.0,42887.01,22.5285,2024-01-04 07:48:59.999,966454.667581,867,7.46634,320333.4008647,3,7,42986.63071428572,42971.019400460296,43207.07938537135,42835.92461462865,31.86669222903923,42907.79,42897.28,-0.00048429434375429903
2024-01-04 07:49:00,42887.0,42901.1,42847.98,42877.03,49.11465,2024-01-04 07:49:59.999,2105436.6277783,1733,11.58448,496607.1006311,3,7,42970.990000000005,42958.48748039892,43207.52074044082,42816.99025955919,32.2808266843616,42887.01,42907.79,-0.0002327044949042012
2024-01-04 07:50:00,42877.04,42887.23,42866.17,42874.35,31.48103,2024-01-04 07:50:59.999,1349796.171393,1211,16.80492,720510.8864797,3,7,42955.545,42947.269149679065,43204.77150926142,42799.96549073857,32.42461188328069,42877.03,42887.01,-6.25043292410421e-05
2024-01-04 07:51:00,42874.35,42874.36,42836.54,42836.55,19.9012,2024-01-04 07:51:59.999,852846.0180949,1353,9.20472,394439.1563321,3,7,42937.727857142854,42932.50659638852,43200.25530602743,42778.936693972566,30.76377321241347,42874.35,42877.03,-0.0008816460191232167
2024-01-04 07:52:00,42836.55,42901.1,42836.54,42897.67,21.78559,2024-01-04 07:52:59.999,933939.700596,1167,14.94282,640574.7292408,3,7,42923.85428571428,42927.86171687005,43178.519843701855,42776.038156298135,36.196824765126195,42836.55,42874.35,0.0014268189198241021
2024-01-04 07:53:00,42897.67,42912.71,42874.47,42874.48,18.78136,2024-01-04 07:53:59.999,805613.8921365,1181,10.72473,460053.7147975,3,7,42912.17428571428,42920.74415462071,43156.45049452297,42772.241505477024,37.84888386885842,42897.67,42836.55,-0.0005405888012098847
2024-01-04 07:54:00,42874.47,42901.1,42834.73,42848.87,36.08374,2024-01-04 07:54:59.999,1546688.6073704,1444,15.48641,663848.7387484,3,7,42902.09785714286,42911.16093400462,43136.17224305029,42766.00575694969,39.15530204025149,42874.48,42897.67,-0.0005973250287817367
2024-01-04 07:55:00,42848.87,42887.78,42756.97,42792.0,87.98968,2024-01-04 07:55:59.999,3766247.5190495,3390,40.92093,1750948.4591979,3,7,42898.580714285716,42895.27280947067,43120.79545975194,42750.982540248064,45.59239500161137,42848.87,42874.48,-0.0013272228649203743
2024-01-04 07:56:00,42792.0,42833.41,42764.52,42776.88,57.49545,2024-01-04 07:56:59.999,2460652.1914911,1918,26.16754,1119860.872102,3,7,42890.07428571428,42879.48710154125,43103.06924614439,42737.338753855605,38.526311732854964,42792.0,42848.87,-0.0003533370723500795
2024-01-04 07:57:00,42776.88,42821.1,42776.87,42814.19,22.62291,2024-01-04 07:57:59.999,968215.7575914,1083,9.46147,404904.9655942,3,7,42875.067857142865,42870.78082133575,43077.61647771385,42735.611522286155,25.455055260883242,42776.88,42792.0,0.0008722001230572207
2024-01-04 07:58:00,42814.2,42820.8,42794.69,42795.38,28.59156,2024-01-04 07:58:59.999,1223890.7957721,1154,10.2129,437197.45851,3,7,42861.19642857143,42860.727378490985,43045.71530376808,42737.860696231925,26.436614249660252,42814.19,42776.88,-0.0004393403215150471
2024-01-04 07:59:00,42795.39,42798.82,42759.43,42763.08,24.20864,2024-01-04 07:59:59.999,1035661.0505108,994,4.21164,180192.8941336,3,7,42845.89714285714,42847.707728025525,43025.977562441105,42730.1064375589,25.213507070614128,42795.38,42814.19,-0.0007547543683452673
2024-01-04 08:00:00,42763.08,42850.0,42762.96,42850.0,74.19395,2024-01-04 08:00:59.999,3176693.5812074,1660,52.58505,2251734.5025674,3,8,42842.520000000004,42848.01336428879,43009.639031689745,42732.45096831025,44.615034168565046,42763.08,42795.38,0.002032594471679694
2024-01-04 08:01:00,42850.0,42889.71,42849.03,42870.59,36.21388,2024-01-04 08:01:59.999,1552390.9615518,1879,23.79942,1020181.8831842,3,8,42839.862857142856,42851.02358238362,43010.39746316636,42734.627536833636,45.85819898459018,42850.0,42763.08,0.0004805134189029836
2024-01-04 08:02:00,42870.59,42900.13,42861.1,42900.13,23.65771,2024-01-04 08:02:59.999,1014362.532949,1238,15.19424,651527.0564582,3,8,42840.799999999996,42857.57110473247,43010.76691194376,42734.67408805623,51.432814957189784,42870.59,42850.0,0.0006890504655989727
2024-01-04 08:03:00,42900.12,42900.13,42872.0,42880.68,43.31973,2024-01-04 08:03:59.999,1857863.2452172,1132,13.24556,567967.1752456,3,8,42841.06071428571,42860.65229076814,42983.934916555816,42747.14608344419,50.390533050865756,42900.13,42870.59,-0.0004533785795054479
2024-01-04 08:04:00,42880.67,42916.82,42866.7,42871.38,48.71101,2024-01-04 08:04:59.999,2089668.9738534,1647,15.59369,668890.8067244,3,8,42840.84857142857,42862.08265199906,42962.77232375945,42756.48867624055,49.6866625873018,42880.68,42900.13,-0.0002168808890158358
2024-01-04 08:05:00,42871.37,42890.1,42861.1,42864.61,20.67589,2024-01-04 08:05:59.999,886504.5419558,899,11.9843,513870.8510114,3,8,42842.85285714286,42862.41963173252,42941.15464757052,42766.84035242949,53.16775795890698,42871.38,42880.68,-0.00015791420756683383
2024-01-04 08:06:00,42864.61,42882.84,42864.61,42882.84,27.40201,2024-01-04 08:06:59.999,1174805.0980683,1060,14.65773,628403.7604398,3,8,42841.79357142857,42865.14234750152,42939.152816519716,42767.39818348029,48.14629634259119,42864.61,42871.38,0.00042529256652512615
2024-01-04 08:07:00,42882.83,42894.68,42852.87,42857.99,23.72276,2024-01-04 08:07:59.999,1017214.6249411,1023,6.56977,281719.242166,3,8,42840.61571428571,42864.18870116799,42932.80890216761,42768.76209783238,47.94731993925296,42882.84,42864.61,-0.000579485873603458
2024-01-04 08:08:00,42857.99,42879.96,42831.17,42831.28,22.72294,2024-01-04 08:08:59.999,973847.8553287,861,4.60309,197312.0648435,3,8,42839.35928571429,42859.80087434559,42928.61529895922,42767.38270104077,47.816371626486095,42857.99,42882.84,-0.00062322101433121
2024-01-04 08:09:00,42831.27,42831.28,42794.24,42794.24,38.44123,2024-01-04 08:09:59.999,1645540.6477722,1389,15.8787,679709.2966556,3,8,42839.51928571429,42851.059424432846,42926.67154246258,42761.04745753742,50.292474016817,42831.28,42857.99,-0.0008647885377228715
2024-01-04 08:10:00,42794.24,42861.1,42794.24,42861.09,27.97178,2024-01-04 08:10:59.999,1197740.161893,1023,15.1324,647937.5581317,3,8,42845.53428571428,42852.396834508465,42925.18897905164,42761.20402094835,59.68665884464087,42794.24,42831.28,0.001562126117907514
2024-01-04 08:11:00,42861.09,42868.0,42824.58,42867.99,30.15694,2024-01-04 08:11:59.999,1292205.5794859,1382,14.20394,608614.3030301,3,8,42849.377142857134,42854.47592324067,42927.42729066178,42762.10970933822,56.65413347845413,42861.09,42794.24,0.00016098517326557094
2024-01-04 08:12:00,42868.0,42872.87,42855.24,42868.01,15.93372,2024-01-04 08:12:59.999,683028.3910504,954,7.59633,325610.7825951,3,8,42854.564999999995,42856.28046680858,42922.958347240135,42763.61265275986,59.42096661218865,42867.99,42861.09,4.665485833221794e-07
2024-01-04 08:13:00,42868.01,42886.0,42861.77,42885.99,19.62671,2024-01-04 08:13:59.999,841403.9258476,804,14.41931,618171.8989749,3,8,42863.34428571428,42860.24173790077,42924.641177056285,42763.08082294371,66.55799541964173,42868.01,42867.99,0.00041942698063190953
2024-01-04 08:14:00,42886.0,42886.0,42850.06,42859.29,25.46006,2024-01-04 08:14:59.999,1091388.183034,1300,5.53898,237400.0144936,3,8,42864.00785714285,42860.114839514,42925.43216109587,42763.33183890412,51.49390538063251,42885.99,42868.01,-0.0006225809407687244
2024-01-04 08:15:00,42859.3,42864.0,42813.4,42813.4,28.1889,2024-01-04 08:15:59.999,1207863.5158066,1397,5.35104,229268.6636407,3,8,42859.92285714286,42853.88619424547,42924.12048939821,42766.7835106018,41.49540493114877,42859.29,42885.99,-0.0010707130239441254
2024-01-04 08:16:00,42813.4,42813.41,42763.38,42781.75,54.20658,2024-01-04 08:16:59.999,2318881.8244528,1523,8.44929,361440.7041631,3,8,42851.467142857146,42844.26803501274,42923.49566654011,42767.89533345989,32.50576343323267,42813.4,42859.29,-0.0007392545324594879
2024-01-04 08:17:00,42781.75,42788.89,42759.59,42779.6,60.42037,2024-01-04 08:17:59.999,2584609.3727471,1648,26.45859,1131771.617233,3,8,42844.24714285714,42835.64563034438,42926.13054386415,42761.80145613585,34.25741340642851,42781.75,42813.4,-5.025507371725357e-05
2024-01-04 08:18:00,42779.6,42788.23,42699.83,42759.79,108.45071,2024-01-04 08:18:59.999,4634578.8948418,3220,47.17803,2016036.8080851,3,8,42836.27642857143,42825.531546298465,42930.120656527426,42754.252343472566,33.17146735032418,42779.6,42781.75,-0.0004630711834612278
2024-01-04 08:19:00,42759.79,42781.56,42746.0,42781.1,22.8942,2024-01-04 08:19:59.999,979165.6234971,1057,11.17602,477974.5394448,3,8,42830.311428571425,42819.60734012534,42927.92351714008,42758.25148285992,37.935219162644884,42759.79,42779.6,0.0004983654035719542
2024-01-04 08:20:00,42781.11,42878.14,42760.0,42878.08,46.27341,2024-01-04 08:20:59.999,1981150.4027511,2131,29.95264,1282622.6142359,3,8,42829.97142857143,42827.4036947753,42930.72707655133,42758.25592344866,49.43978909707245,42781.1,42759.79,0.0022668888831751666
2024-01-04 08:21:00,42878.07,42900.0,42870.19,42900.0,29.25214,2024-01-04 08:21:59.999,1254326.1771662,1747,23.2288,996008.4445589,3,8,42832.97214285714,42837.083202138594,42935.027965045345,42756.896034954654,54.97854992770999,42878.08,42781.1,0.0005112169201606509
2024-01-04 08:22:00,42899.99,42950.0,42894.0,42919.95,48.67586,2024-01-04 08:22:59.999,2089324.1236757,5644,26.97689,1157813.2180306,3,8,42839.305714285714,42848.13210852011,42938.949515282904,42754.9564847171,60.67927255208954,42900.0,42878.08,0.0004650349650348051
2024-01-04 08:23:00,42919.96,42925.2,42894.81,42897.64,19.30145,2024-01-04 08:23:59.999,828223.4975183,871,10.5546,452887.342492,3,8,42846.69142857142,42854.733160717435,42941.405131459585,42754.19686854041,62.91144298486636,42919.95,42900.0,-0.0005198048925965093
2024-01-04 08:24:00,42897.64,42912.27,42884.0,42904.99,20.04498,2024-01-04 08:24:59.999,859890.1364455,1500,11.87931,509577.0537291,3,8,42849.827142857146,42861.43407262178,42946.028586575965,42752.93441342404,56.438460635926695,42897.64,42919.95,0.00017133809692082558
2024-01-04 08:25:00,42905.0,42939.74,42899.41,42916.01,25.92372,2024-01-04 08:25:59.999,1112673.4603437,3656,15.89929,682410.9193613,3,8,42853.25714285715,42868.710862938875,42952.933334419205,42751.1696655808,56.958613494088354,42904.99,42897.64,0.00025684658124847104
2024-01-04 08:26:00,42916.0,42975.38,42916.0,42950.01,40.54523,2024-01-04 08:26:59.999,1741567.6979807,2883,31.38397,1348019.6125185,3,8,42859.114285714284,42879.55074788036,42964.72729000337,42746.09270999662,60.817371114981036,42916.01,42904.99,0.0007922451318285173
2024-01-04 08:27:00,42950.01,42955.99,42938.99,42949.13,19.92186,2024-01-04 08:27:59.999,855622.003026,3338,11.31353,485896.6763221,3,8,42863.624285714286,42888.82798149632,42977.05917153483,42742.87482846517,58.72292219274974,42950.01,42916.01,-2.0488935858375967e-05
2024-01-04 08:28:00,42949.13,42949.13,42930.66,42932.27,12.64536,2024-01-04 08:28:59.999,543005.9898,1652,6.31916,271339.2292345,3,8,42868.83714285714,42894.62025063014,42985.5591937689,42744.47380623109,60.36412179050153,42949.13,42950.01,-0.00039255742782218217
2024-01-04 08:29:00,42932.27,42940.04,42915.99,42939.24,13.29045,2024-01-04 08:29:59.999,570559.3967042,2303,7.53248,323372.4141957,3,8,42877.82571428571,42900.569550546126,42992.32669091325,42752.206309086745,70.09196576829657,42932.27,42949.13,0.00016234874140130806
2024-01-04 08:30:00,42939.24,42953.08,42917.17,42942.88,26.74736,2024-01-04 08:30:59.999,1148547.9468837,8505,11.99866,515201.0904992,3,8,42889.335,42906.21094380665,43000.321620764815,42752.390379235185,78.25355076275584,42939.24,42932.27,8.477094610892522e-05
2024-01-04 08:31:00,42942.87,42946.59,42921.1,42927.19,23.93289,2024-01-04 08:31:59.999,1027524.0458639,3569,14.12272,606312.9576337,3,8,42899.87714285714,42909.008151299095,43005.251974104765,42753.38002589525,74.7062171482149,42942.88,42939.24,-0.0003653690670023524
2024-01-04 08:32:00,42927.19,42938.44,42895.41,42895.41,14.78125,2024-01-04 08:32:59.999,634329.7865923,1208,6.34232,272188.6985582,3,8,42909.56428571428,42907.195064459214,43006.70022950158,42754.671770498426,71.82772162492826,42927.19,42942.88,-0.0007403233242148088
2024-01-04 08:33:00,42895.42,42915.06,42894.0,42896.14,20.89633,2024-01-04 08:33:59.999,896472.4179127,862,5.3286,228610.0261173,3,8,42917.78142857143,42905.721055864655,43007.379308068616,42755.00769193139,69.82901268615608,42895.41,42927.19,1.701813783805406e-05
2024-01-04 08:34:00,42896.15,42898.29,42853.64,42854.0,55.39267,2024-01-04 08:34:59.999,2375745.0869719,1437,2.82032,120946.6285473,3,8,42916.061428571425,42898.8249150827,43007.330116063655,42754.52788393634,44.88182281924785,42896.14,42895.41,-0.0009823727729347809
2024-01-04 08:35:00,42854.01,42857.99,42831.08,42843.23,17.74641,2024-01-04 08:35:59.999,760277.4405317,797,8.33964,357261.3843856,3,8,42912.00642857143,42891.41225973835,43006.142137889816,42758.69886211017,37.33321433352682,42854.0,42896.14,-0.0002513184300181326
2024-01-04 08:36:00,42843.24,42847.85,42817.26,42832.01,14.42899,2024-01-04 08:36:59.999,618041.9782421,1022,4.71556,201958.4838903,3,8,42905.72499999999,42883.4919584399,43001.9029724458,42767.9640275542,29.583023774146127,42843.23,42854.0,-0.0002618850166059561
2024-01-04 08:37:00,42832.0,42835.24,42782.98,42787.99,20.64881,2024-01-04 08:37:59.999,883785.4101914,1280,3.80019,162620.9477434,3,8,42897.892857142855,42870.75836398125,43000.78190216852,42769.924097831485,26.873919095625425,42832.01,42843.23,-0.0010277360320004592
2024-01-04 08:38:00,42787.99,42821.1,42787.98,42791.3,62.85658,2024-01-04 08:38:59.999,2690532.2249577,1009,20.47009,876135.9930942,3,8,42889.77214285714,42860.16391545042,42995.816134260174,42778.040865739815,25.60614513152983,42787.99,42832.01,7.735815587506245e-05
